latency,throughput,availability,reliability,response_time,efficiency_score,service_name,provider,logo_url
75.31,202.508,99.6331,99.4711,108.669,95.5923,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
96.688,188.829,98.7782,98.2383,95.863,89.9985,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
104.465,183.489,99.1336,98.8293,123.793,92.5251,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
56.288,173.491,99.2599,98.42,65.736,95.0655,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
125.477,199.288,98.8539,98.1291,143.099,90.964,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
62.288,208.955,99.2314,97.48,93.871,98.4776,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
92.137,182.952,99.3331,97.6302,113.135,90.7759,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
111.986,193.763,99.6426,98.3052,118.17,88.2616,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
80.891,188.156,99.999,98.9778,96.463,91.3286,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
78.606,211.409,99.3617,98.2997,83.918,90.4531,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
77.626,201.916,99.0104,98.3572,91.111,96.2174,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
103.611,189.216,99.801,99.9285,118.367,90.9716,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
29.111,216.269,98.8026,97.7392,64.12,95.5259,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
81.078,190.69,99.1641,97.2534,113.406,92.9148,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
74.828,205.217,98.9611,97.5536,105.486,95.1088,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
42.156,193.611,98.8388,97.0609,65.892,98.4362,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
51.94,224.655,99.0882,97.0999,83.632,93.0936,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
186.178,220.305,98.8507,98.5269,205.711,89.166,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
68.137,166.592,99.0709,98.7638,88.402,91.5241,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
63.456,225.8,99.0047,96.7986,63.336,95.5882,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
48.431,145.558,98.5683,98.1377,83.234,93.0517,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
59.603,176.038,99.735,99.1634,76.178,94.4351,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
108.559,201.824,99.2476,97.1872,128.689,94.7296,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
126.262,189.599,98.8084,97.5418,147.042,90.5912,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
48.204,201.777,99.999,99.7529,73.619,93.694,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
73.706,210.558,99.6459,97.6261,82.683,94.0091,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
99.851,188.757,98.9321,98.689,119.971,91.7453,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
49.269,193.588,99.428,98.6812,69.333,94.3719,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
57.559,198.264,99.999,99.4238,70.762,91.5642,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
153.36,192.571,98.907,98.7006,180.337,90.5264,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
24.82,198.158,99.2919,97.7688,30.951,95.583,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
76.205,190.761,98.8982,97.6684,114.51,93.3337,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
117.974,183.574,99.0551,98.8185,158.129,93.0409,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
75.282,176.401,99.323,98.4495,91.24,91.215,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
88.309,181.621,99.5693,98.6832,115.757,90.8994,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
83.979,229.542,99.0117,98.0129,101.912,92.8264,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
181.077,175.337,99.4667,99.5807,202.673,90.6107,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
43.85,191.875,99.6301,98.5881,57.469,95.3675,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
43.971,237.531,98.9352,96.7911,56.571,96.9861,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
57.157,210.037,99.84,99.5493,70.47,100.0,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
135.17,201.626,99.1532,98.6192,165.821,90.3325,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
103.228,192.862,99.1843,99.0007,126.604,91.7942,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
103.932,160.114,98.6898,97.4847,115.642,91.2924,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
79.255,173.781,99.9745,98.1368,87.369,94.9006,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
51.153,194.727,99.6763,98.3017,69.025,92.8591,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
55.154,196.668,99.6074,99.2803,61.912,95.0604,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
66.879,191.368,99.2984,97.7029,98.594,90.0371,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
50.937,191.915,99.3413,97.6587,61.143,97.0522,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
79.006,193.846,99.202,98.8837,113.193,95.6207,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
71.323,191.822,99.3423,97.7627,102.665,93.7531,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
128.055,200.421,99.999,98.5375,146.868,91.5091,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
114.581,180.908,98.7189,97.7141,132.641,92.233,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
90.394,203.428,99.4511,97.9432,96.116,89.2353,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
75.419,178.065,99.6815,97.7222,111.034,91.3539,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
73.419,220.554,98.7252,97.454,108.375,96.6375,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
48.825,208.198,99.2456,98.097,65.199,97.3601,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
56.003,222.107,99.2092,98.838,88.334,95.4398,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
76.619,196.16,99.8578,98.5025,91.809,92.4794,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
26.086,207.482,99.1127,97.681,61.888,96.2836,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
70.348,197.119,99.2472,98.1613,81.67,92.9905,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
81.883,191.526,99.5455,99.4248,105.919,93.8212,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
94.057,191.284,99.4037,98.4676,110.341,92.2846,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
47.24,172.946,99.3095,98.0672,58.038,91.2478,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
47.229,203.781,99.356,99.1209,56.515,96.4307,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
41.442,207.896,98.6101,98.4016,55.866,92.8223,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
126.407,206.819,98.8988,96.8213,139.821,87.9889,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
85.634,204.417,99.3554,99.2244,109.257,91.9643,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
50.038,229.803,98.8899,97.2741,75.936,96.1082,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
34.676,183.832,99.3176,99.1103,51.668,93.287,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
125.836,166.79,99.6507,98.2527,140.826,91.9869,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
93.093,226.488,99.999,99.0356,122.21,95.172,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
37.271,214.946,99.4441,98.3746,52.625,92.8889,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
82.046,197.278,99.5412,98.8701,97.321,93.0619,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
99.254,168.507,97.9668,97.3213,117.569,93.7222,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
42.543,206.889,99.2888,97.7542,66.187,96.2489,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
109.22,168.433,99.822,98.0731,117.461,92.8937,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
128.284,185.774,98.8778,98.2893,153.064,92.5351,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
32.643,189.779,99.1579,98.1263,44.966,96.2886,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
76.826,182.898,99.1561,98.3262,108.165,93.6145,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
52.985,191.193,99.6077,98.3757,69.073,93.6162,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
49.606,195.981,99.305,98.1569,55.222,97.5129,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
97.406,219.978,99.4352,98.3143,117.64,90.4648,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
78.251,214.869,99.269,97.9841,80.768,90.9454,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
102.034,204.694,99.3901,99.4394,126.969,93.3333,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
76.356,188.272,99.8805,99.3719,98.247,92.9074,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
133.517,205.63,99.0221,98.2872,139.304,92.3576,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
101.693,197.271,99.1729,98.1476,111.846,89.8622,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
64.774,199.2,99.7191,98.0676,94.611,93.2719,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
37.757,200.993,99.999,98.5557,48.417,100.0,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
61.995,198.897,98.4923,96.9559,82.665,94.4216,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
48.714,228.013,98.9404,97.6044,70.874,96.0008,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
60.329,196.365,99.6164,98.5588,67.434,97.3502,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
91.219,178.338,98.752,98.3137,118.139,92.0282,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
132.572,189.289,99.1103,98.0301,154.134,93.8757,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
28.715,217.295,98.7318,98.513,40.469,99.1809,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
63.594,203.823,99.4122,99.0251,74.418,94.1452,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
76.039,165.154,99.4415,98.4342,96.283,93.9954,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
63.363,204.255,99.999,98.206,56.699,97.0025,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
71.135,185.011,99.041,98.2932,78.908,93.5143,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
92.614,195.38,99.2086,99.1328,79.562,93.7775,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
87.89,195.751,99.6712,98.0167,106.233,94.9636,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
65.547,196.92,99.6162,97.8928,94.521,94.2111,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
78.33,196.616,98.7117,98.7055,104.399,94.0185,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
76.096,191.163,99.7953,99.1618,100.964,95.0949,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
95.759,172.41,99.595,97.9931,104.449,90.7223,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
40.043,193.235,99.6529,99.7505,51.811,96.6643,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
71.803,185.342,99.2348,97.5977,91.392,91.8755,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
69.471,168.248,99.5644,99.4372,82.802,95.5562,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
